ts,event_slug,check,strong_slug,weak_slug,bid_strong,ask_weak,gross_gap,net_gap,exec_size,verified_gross_gap,still_violated,accepting_both
2026-07-18T22:07:41+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.997,0.002,0.0016,84.4,0.002,True,True
2026-07-18T22:16:37+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.997,0.002,0.0016,0.4,0.002,True,True
2026-07-18T22:17:04+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.997,0.002,0.0016,0.4,0.002,True,True
2026-07-18T22:17:29+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.997,0.002,0.0016,0.4,0.002,True,True
2026-07-18T22:17:55+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.997,0.002,0.0016,0.4,0.002,True,True
2026-07-18T22:28:13+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.008,0.002,0.0002,75.0,0.002,True,True
2026-07-18T22:28:39+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.008,0.002,0.0002,75.0,0.002,True,True
2026-07-18T22:29:04+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.008,0.002,0.0002,75.0,0.002,True,True
2026-07-18T22:29:30+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.008,0.002,0.0002,75.0,0.002,True,True
2026-07-18T22:29:55+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.008,0.002,0.0002,75.0,0.002,True,True
2026-07-18T22:30:21+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.008,0.002,0.0002,75.0,0.002,True,True
2026-07-18T22:30:47+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.008,0.002,0.0002,75.0,0.002,True,True
2026-07-18T22:31:13+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.008,0.002,0.0002,75.0,0.002,True,True
2026-07-18T22:31:38+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.008,0.002,0.0002,75.0,0.002,True,True
2026-07-18T22:32:04+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.008,0.002,0.0002,75.0,0.002,True,True
2026-07-18T22:32:29+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.008,0.002,0.0002,75.0,0.002,True,True
2026-07-18T22:32:55+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:33:21+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:33:46+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:34:12+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:34:37+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:35:03+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:35:28+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:35:54+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:36:19+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:36:45+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:37:10+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:37:37+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:38:03+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:38:28+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:38:54+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:39:19+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:39:45+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:40:10+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:40:36+00:00,mlb-sd-kc-2026-07-18,spread_implies_ml,mlb-sd-kc-2026-07-18-spread-away-1pt5,mlb-sd-kc-2026-07-18,0.01,0.007,0.003,0.0013,75.0,0.003,True,True
2026-07-18T22:50:54+00:00,fifwc-fra-eng-2026-07-18-total-corners,over_ladder,fifwc-fra-eng-2026-07-18-corners-total-10pt5,fifwc-fra-eng-2026-07-18-corners-total-9pt5,0.04,0.02,0.02,0.0142,0.7,0.02,True,True
2026-07-18T22:54:43+00:00,mlb-stl-ari-2026-07-18,spread_implies_ml,mlb-stl-ari-2026-07-18-spread-away-1pt5,mlb-stl-ari-2026-07-18,0.01,0.008,0.002,0.0002,75.0,0.009,True,True
2026-07-18T23:18:02+00:00,bra2-acg-ath-2026-07-20-more-markets,cover_ladder,bra2-acg-ath-2026-07-20-spread-away-2pt5,bra2-acg-ath-2026-07-20-spread-away-1pt5,0.003,0.001,0.002,0.0016,100.0,0.002,True,True
2026-07-18T23:18:29+00:00,bra2-acg-ath-2026-07-20-more-markets,cover_ladder,bra2-acg-ath-2026-07-20-spread-away-2pt5,bra2-acg-ath-2026-07-20-spread-away-1pt5,0.002,0.001,0.001,0.0007,300.0,0.001,True,True
2026-07-18T23:36:15+00:00,mlb-bal-hou-2026-07-18,spread_implies_ml,mlb-bal-hou-2026-07-18-spread-home-1pt5,mlb-bal-hou-2026-07-18,0.01,0.001,0.009,0.0079,10.0,0.009,True,True
2026-07-18T23:36:41+00:00,mlb-bal-hou-2026-07-18,spread_implies_ml,mlb-bal-hou-2026-07-18-spread-home-1pt5,mlb-bal-hou-2026-07-18,0.01,0.001,0.009,0.0079,10.0,0.009,True,True
2026-07-18T23:37:06+00:00,mlb-bal-hou-2026-07-18,spread_implies_ml,mlb-bal-hou-2026-07-18-spread-home-1pt5,mlb-bal-hou-2026-07-18,0.01,0.001,0.009,0.0079,10.0,0.009,True,True
2026-07-18T23:55:33+00:00,mlb-tb-bos-2026-07-18,cover_ladder,mlb-tb-bos-2026-07-18-spread-away-2pt5,mlb-tb-bos-2026-07-18-spread-away-1pt5,0.01,0.009,0.001,-0.0009,10.0,,,
2026-07-18T23:55:33+00:00,mlb-tb-bos-2026-07-18,spread_implies_ml,mlb-tb-bos-2026-07-18-spread-away-1pt5,mlb-tb-bos-2026-07-18,0.002,0.001,0.001,0.0007,10.3,0.001,True,True
2026-07-18T23:55:33+00:00,mlb-tb-bos-2026-07-18,spread_implies_ml,mlb-tb-bos-2026-07-18-spread-away-2pt5,mlb-tb-bos-2026-07-18,0.01,0.001,0.009,0.0079,10.0,0.009,True,True
2026-07-19T03:42:07+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.998,0.001,0.0007,80.2,0.0,False,True
2026-07-19T03:42:33+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,78.6,0.004,True,True
2026-07-19T03:42:58+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,78.6,0.004,True,True
2026-07-19T03:43:24+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,78.6,0.004,True,True
2026-07-19T03:43:49+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,78.6,0.004,True,True
2026-07-19T03:44:14+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,78.6,0.004,True,True
2026-07-19T03:44:40+00:00,mlb-wsh-oak-2026-07-18,spread_implies_ml,mlb-wsh-oak-2026-07-18-spread-away-1pt5,mlb-wsh-oak-2026-07-18,0.01,0.008,0.002,0.0002,0.8,0.002,True,True
2026-07-19T03:44:40+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,78.6,0.004,True,True
2026-07-19T03:45:05+00:00,mlb-wsh-oak-2026-07-18,spread_implies_ml,mlb-wsh-oak-2026-07-18-spread-away-1pt5,mlb-wsh-oak-2026-07-18,0.01,0.008,0.002,0.0002,0.8,0.002,True,True
2026-07-19T03:45:05+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,78.6,0.004,True,True
2026-07-19T03:45:31+00:00,mlb-wsh-oak-2026-07-18,spread_implies_ml,mlb-wsh-oak-2026-07-18-spread-away-1pt5,mlb-wsh-oak-2026-07-18,0.01,0.008,0.002,0.0002,0.8,0.002,True,True
2026-07-19T03:45:31+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,78.6,0.004,True,True
2026-07-19T03:45:56+00:00,mlb-wsh-oak-2026-07-18,spread_implies_ml,mlb-wsh-oak-2026-07-18-spread-away-1pt5,mlb-wsh-oak-2026-07-18,0.01,0.008,0.002,0.0002,0.8,-0.001,False,True
2026-07-19T03:45:56+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,78.6,0.004,True,True
2026-07-19T03:46:22+00:00,mlb-wsh-oak-2026-07-18,spread_implies_ml,mlb-wsh-oak-2026-07-18-spread-away-1pt5,mlb-wsh-oak-2026-07-18,0.01,0.006,0.004,0.0024,0.8,0.004,True,True
2026-07-19T03:46:22+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,78.6,0.004,True,True
2026-07-19T03:46:47+00:00,mlb-wsh-oak-2026-07-18,spread_implies_ml,mlb-wsh-oak-2026-07-18-spread-away-1pt5,mlb-wsh-oak-2026-07-18,0.01,0.006,0.004,0.0024,0.8,0.004,True,True
2026-07-19T03:46:47+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,78.6,0.004,True,True
2026-07-19T03:47:13+00:00,mlb-wsh-oak-2026-07-18,spread_implies_ml,mlb-wsh-oak-2026-07-18-spread-away-1pt5,mlb-wsh-oak-2026-07-18,0.01,0.005,0.005,0.0035,0.8,0.005,True,True
2026-07-19T03:47:13+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,78.6,0.004,True,True
2026-07-19T03:47:38+00:00,mlb-wsh-oak-2026-07-18,spread_implies_ml,mlb-wsh-oak-2026-07-18-spread-away-1pt5,mlb-wsh-oak-2026-07-18,0.01,0.005,0.005,0.0035,0.8,0.005,True,True
2026-07-19T03:47:38+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,76.6,0.004,True,True
2026-07-19T03:48:04+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,76.6,0.004,True,True
2026-07-19T03:48:29+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,76.6,0.004,True,True
2026-07-19T03:48:56+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,76.6,0.004,True,True
2026-07-19T03:49:21+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,76.6,0.004,True,True
2026-07-19T03:49:47+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,76.6,0.004,True,True
2026-07-19T03:50:12+00:00,mlb-pit-cle-2026-07-17,spread_implies_ml,mlb-pit-cle-2026-07-17-spread-away-1pt5,mlb-pit-cle-2026-07-17,0.999,0.995,0.004,0.0034,76.6,0.0,False,True
2026-07-19T14:06:57+00:00,wta-strakho-paquet-2026-07-19,over_ladder,wta-strakho-paquet-2026-07-19-match-total-23pt5,wta-strakho-paquet-2026-07-19-match-total-22pt5,0.49,0.42,0.07,0.055,1334.5,0.07,True,True
2026-07-19T14:07:23+00:00,wta-strakho-paquet-2026-07-19,over_ladder,wta-strakho-paquet-2026-07-19-match-total-23pt5,wta-strakho-paquet-2026-07-19-match-total-22pt5,0.49,0.42,0.07,0.055,1334.5,0.07,True,True
2026-07-19T14:07:49+00:00,wta-strakho-paquet-2026-07-19,over_ladder,wta-strakho-paquet-2026-07-19-match-total-23pt5,wta-strakho-paquet-2026-07-19-match-total-22pt5,0.49,0.42,0.07,0.055,1334.5,0.07,True,True
2026-07-19T14:41:26+00:00,atp-luz-tabur-2026-07-19,over_ladder,atp-luz-tabur-2026-07-19-match-total-22pt5,atp-luz-tabur-2026-07-19-match-total-21pt5,0.49,0.39,0.1,0.085,2387.8,0.1,True,True
2026-07-19T18:36:54+00:00,mlb-cws-tor-2026-07-19,spread_implies_ml,mlb-cws-tor-2026-07-19-spread-home-1pt5,mlb-cws-tor-2026-07-19,0.01,0.001,0.009,0.0079,5.0,,False,True
2026-07-19T19:36:20+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.009,0.001,-0.0009,25.0,,,
2026-07-19T19:36:20+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.009,0.001,-0.0009,5.0,,,
2026-07-19T19:36:41+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.009,0.001,-0.0009,25.0,,,
2026-07-19T19:36:41+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.009,0.001,-0.0009,5.0,,,
2026-07-19T19:37:01+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.009,0.001,-0.0009,25.0,,,
2026-07-19T19:37:01+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.009,0.001,-0.0009,5.0,,,
2026-07-19T19:37:22+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.009,0.001,-0.0009,25.0,,,
2026-07-19T19:37:22+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.009,0.001,-0.0009,5.0,,,
2026-07-19T19:37:42+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.009,0.001,-0.0009,25.0,,,
2026-07-19T19:37:42+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.009,0.001,-0.0009,5.0,,,
2026-07-19T19:38:03+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.009,0.001,-0.0009,25.0,,,
2026-07-19T19:38:03+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.009,0.001,-0.0009,5.0,,,
2026-07-19T19:39:04+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.008,0.002,0.0002,12.4,0.002,True,True
2026-07-19T19:39:04+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.008,0.002,0.0002,5.0,0.002,True,True
2026-07-19T19:46:40+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,25.0,0.003,True,True
2026-07-19T19:46:40+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,5.0,0.003,True,True
2026-07-19T19:47:05+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,25.0,0.003,True,True
2026-07-19T19:47:05+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,5.0,0.003,True,True
2026-07-19T19:47:31+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,25.0,0.003,True,True
2026-07-19T19:47:31+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,5.0,0.003,True,True
2026-07-19T19:47:57+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,25.0,0.003,True,True
2026-07-19T19:47:57+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,5.0,0.003,True,True
2026-07-19T19:48:22+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,25.0,0.003,True,True
2026-07-19T19:48:22+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,5.0,0.003,True,True
2026-07-19T19:48:48+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,25.0,0.003,True,True
2026-07-19T19:48:48+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,5.0,0.003,True,True
2026-07-19T19:49:14+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,25.0,0.003,True,True
2026-07-19T19:49:14+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,5.0,0.003,True,True
2026-07-19T19:49:39+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,25.0,0.003,True,True
2026-07-19T19:49:39+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,5.0,0.003,True,True
2026-07-19T19:50:05+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,25.0,0.003,True,True
2026-07-19T19:50:05+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,5.0,0.003,True,True
2026-07-19T19:50:31+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,25.0,0.003,True,True
2026-07-19T19:50:31+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,5.0,0.003,True,True
2026-07-19T19:50:56+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-1pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,25.0,0.003,True,True
2026-07-19T19:50:56+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,5.0,0.003,True,True
2026-07-19T19:51:22+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,5.0,0.003,True,True
2026-07-19T19:51:48+00:00,mlb-tb-bos-2026-07-19,spread_implies_ml,mlb-tb-bos-2026-07-19-spread-away-2pt5,mlb-tb-bos-2026-07-19,0.01,0.007,0.003,0.0013,5.0,0.003,True,True
2026-07-19T20:11:40+00:00,mlb-tex-atl-2026-07-19,spread_implies_ml,mlb-tex-atl-2026-07-19-spread-away-1pt5,mlb-tex-atl-2026-07-19,0.01,0.009,0.001,-0.0009,5.2,,,
2026-07-19T20:12:01+00:00,mlb-pit-cle-2026-07-19,spread_implies_ml,mlb-pit-cle-2026-07-19-spread-home-1pt5,mlb-pit-cle-2026-07-19,0.01,0.009,0.001,-0.0009,5.0,,,
2026-07-19T20:12:21+00:00,mlb-pit-cle-2026-07-19,spread_implies_ml,mlb-pit-cle-2026-07-19-spread-home-1pt5,mlb-pit-cle-2026-07-19,0.01,0.009,0.001,-0.0009,5.0,,,
